Venemaa rikkaima naise tiitel vahetas omanikku	https://www.err.ee/1055156/venemaa-rikkaima-naise-tiitel-vahetas-omanikku
Seadusele mittevastavad apteegid on äraootaval seisukohal, omavalitsused ootavad lahendusi riigilt	https://www.err.ee/1054766/seadusele-mittevastavad-apteegid-on-araootaval-seisukohal-omavalitsused-ootavad-lahendusi-riigilt
Järgmisse viimase miili projekti loodab riik kaasata ka EL-i	https://www.err.ee/1055146/jargmisse-viimase-miili-projekti-loodab-riik-kaasata-ka-el-i
HKScan ehitab Rae valda suure logistikakeskuse	https://www.err.ee/1054718/hkscan-ehitab-rae-valda-suure-logistikakeskuse
Soome kohus mõistis õigeks alkoholi kaugmüügis süüdistatud mehe	https://www.err.ee/1054713/soome-kohus-moistis-oigeks-alkoholi-kaugmuugis-suudistatud-mehe
Riigikohus tühistas Tartu Milli kaasuses nelja inimese süüdimõistmise	https://www.err.ee/1054671/riigikohus-tuhistas-tartu-milli-kaasuses-nelja-inimese-suudimoistmise
Triin Kutberg: alkoholiaktsiisi langetamine mõjus majandusele positiivselt	https://www.err.ee/1054639/triin-kutberg-alkoholiaktsiisi-langetamine-mojus-majandusele-positiivselt
Sõnajalg: loodetavasti ei hakka Tootsi tuulepark toetust saama	https://www.err.ee/1054627/sonajalg-loodetavasti-ei-hakka-tootsi-tuulepark-toetust-saama
Sotsiaalkomisjon lubaks uued tubakatooted turule	https://www.err.ee/1037058/sotsiaalkomisjon-lubaks-uued-tubakatooted-turule
VKG juht EL-i roheleppest: uusi pioneeriülesandeid ei peaks enne vanade täitmist võtma	https://www.err.ee/1037087/vkg-juht-el-i-roheleppest-uusi-pioneeriulesandeid-ei-peaks-enne-vanade-taitmist-votma
Eestit ähvardab kopsakas plastimaks	https://www.err.ee/1037070/eestit-ahvardab-kopsakas-plastimaks
Prantsusmaa sulgeb oma tuumaajastu esimese reaktori	https://www.err.ee/1037040/prantsusmaa-sulgeb-oma-tuumaajastu-esimese-reaktori
EL-i eelarve mängureeglite muutmine seab Rail Balticu rahastamise küsimärgi alla	https://www.err.ee/1037034/el-i-eelarve-mangureeglite-muutmine-seab-rail-balticu-rahastamise-kusimargi-alla
Briti valitsuse plaanid võõrtööliste asjus pälvisid kriitikat	https://www.err.ee/1036969/briti-valitsuse-plaanid-voortooliste-asjus-palvisid-kriitikat
Helme: EL-i eelarvekava osas veel kokkulepet ei tule	https://www.err.ee/1036940/helme-el-i-eelarvekava-osas-veel-kokkulepet-ei-tule
Inspektsioonile teeb muret hotellikülaliste andmete automaatne kogumine	https://www.err.ee/1036942/inspektsioonile-teeb-muret-hotellikulaliste-andmete-automaatne-kogumine
Uus Läti-Eesti elektriliin võib tulla Liivi merepargi kaudu	https://www.err.ee/1036888/uus-lati-eesti-elektriliin-voib-tulla-liivi-merepargi-kaudu
Coop Eesti käive kasvas mullu 633 miljoni euroni	https://www.err.ee/1036812/coop-eesti-kaive-kasvas-mullu-633-miljoni-euroni
Eesti koos veel kaheksa riigiga kaalub EL-i maanteepaketi tõttu kohtuteed	https://www.err.ee/1036795/eesti-koos-veel-kaheksa-riigiga-kaalub-el-i-maanteepaketi-tottu-kohtuteed
Taastuvenergia ekspert: Eesti Energial on Tootsi projekti kindlasti vaja	https://www.err.ee/1036711/taastuvenergia-ekspert-eesti-energial-on-tootsi-projekti-kindlasti-vaja
Omniva: ajakriitilisi oste ei tasu praegu Hiinast planeerida	https://www.err.ee/1036676/omniva-ajakriitilisi-oste-ei-tasu-praegu-hiinast-planeerida
Leedo Hubei tehases seisab töö koroonaviiruse tõttu veel paar nädalat	https://www.err.ee/1036669/leedo-hubei-tehases-seisab-too-koroonaviiruse-tottu-veel-paar-nadalat
Tootsi tuulepargi ostis 51,5 miljoni euroga Eesti Energia	https://www.err.ee/1036571/tootsi-tuulepargi-ostis-51-5-miljoni-euroga-eesti-energia
Tðehhi peaminister: EL-i eelarvekava üle on oodata karme kõnelusi	https://www.err.ee/1036635/tsehhi-peaminister-el-i-eelarvekava-ule-on-oodata-karme-konelusi
Minister Karu soovitab Ida-Virumaale rajada ka vesinikutehase	https://www.err.ee/1036455/minister-karu-soovitab-ida-virumaale-rajada-ka-vesinikutehase
Andero Mardo: kasutusloa eesmärk on ennetada õnnetusi	https://www.err.ee/1036500/andero-mardo-kasutusloa-eesmark-on-ennetada-onnetusi
Oliver Nääs ja Diana Minumets: riiklik ülereageerimine hankevaldkonnas	https://www.err.ee/1036453/oliver-naas-ja-diana-minumets-riiklik-ulereageerimine-hankevaldkonnas
LHV loob kahjukindlustusseltsi	https://www.err.ee/1036419/lhv-loob-kahjukindlustusseltsi
Ida-Virumaal mõeldakse CO2 sidumise tehase rajamisele	https://www.err.ee/1036416/ida-virumaal-moeldakse-co2-sidumise-tehase-rajamisele
Tallinn rekonstrueerib sel aastal varasemast vähem teid	https://www.err.ee/1036411/tallinn-rekonstrueerib-sel-aastal-varasemast-vahem-teid
EL nõudis Facebookilt vihakõne ja valeinfo paremat piiramist	https://www.err.ee/1036402/el-noudis-facebookilt-vihakone-ja-valeinfo-paremat-piiramist
Eestile on EL-i eelarves olulised põllumehed, toetused ja Rail Baltic	https://www.err.ee/1036354/eestile-on-el-i-eelarves-olulised-pollumehed-toetused-ja-rail-baltic
Lumenappus sunnib suusakeskuseid lume hankimiseks äärmuslikke viise otsima	https://www.err.ee/1036324/lumenappus-sunnib-suusakeskuseid-lume-hankimiseks-aarmuslikke-viise-otsima
Saksa kohus peatas metsatööd Tesla tulevasel tehasekrundil	https://www.err.ee/1036320/saksa-kohus-peatas-metsatood-tesla-tulevasel-tehasekrundil
Euroopa börsid ei lasknud end koroonaviirusest heidutada	https://www.err.ee/1036321/euroopa-borsid-ei-lasknud-end-koroonaviirusest-heidutada
Saksa logistikafirma uued kraanad tõstavad Muuga sadama võimekust	https://www.err.ee/1036314/saksa-logistikafirma-uued-kraanad-tostavad-muuga-sadama-voimekust
USA poolt lubatud miljardist võib abi olla ka põlevkiviõli tehase jaoks	https://www.err.ee/1036315/usa-poolt-lubatud-miljardist-voib-abi-olla-ka-polevkivioli-tehase-jaoks
Eurotsoon liigub vaikselt uute rahanduspoliitiliste stiimulite poole	https://www.err.ee/1036309/eurotsoon-liigub-vaikselt-uute-rahanduspoliitiliste-stiimulite-poole
Eurogrupi juhi hinnangul on koroonaviiruse mõju majandusele lühiajaline	https://www.err.ee/1036278/eurogrupi-juhi-hinnangul-on-koroonaviiruse-moju-majandusele-luhiajaline
"""Huvitaja"": Isejuhtivad autod suudavad läbida juba tuhandeid kilomeetreid"	https://www.err.ee/1036275/huvitaja-isejuhtivad-autod-suudavad-labida-juba-tuhandeid-kilomeetreid
Autofirma GM lahkub Austraaliast, Uus-Meremaalt ja Taist	https://www.err.ee/1036264/autofirma-gm-lahkub-austraaliast-uus-meremaalt-ja-taist
Riigieelarve koostamise protsessi võib oodata revisjon	https://www.err.ee/1036254/riigieelarve-koostamise-protsessi-voib-oodata-revisjon
RMK korraldab teisipäeval oksjoni alghinnaga 12,3 miljonit eurot	https://www.err.ee/1036245/rmk-korraldab-teisipaeval-oksjoni-alghinnaga-12-3-miljonit-eurot
Rail Balticu tarbeks on Eestis omandatud vaid 32 maatükki	https://www.err.ee/1036244/rail-balticu-tarbeks-on-eestis-omandatud-vaid-32-maatukki
Soe talv, suvised hinnad: ületootmine ajas maagaasi hinna rekordmadalale	https://www.err.ee/1036195/soe-talv-suvised-hinnad-uletootmine-ajas-maagaasi-hinna-rekordmadalale
Tartu ja Helsingi suunal plaanitakse käivitada lisalend	https://www.err.ee/1036090/tartu-ja-helsingi-suunal-plaanitakse-kaivitada-lisalend
IMF: koroonaviirus võib tänavust majanduskasvu kahjustada	https://www.err.ee/1035960/imf-koroonaviirus-voib-tanavust-majanduskasvu-kahjustada
Prantsusmaa hoiatas keeruliste Brexiti kaubandusläbirääkimiste eest	https://www.err.ee/1035959/prantsusmaa-hoiatas-keeruliste-brexiti-kaubanduslabiraakimiste-eest
